Customer_ID,Gender,FTD,LTD,Customer_Total_value,Total_Orders,Points_earned,Points_redemed
117024619,unknown,20120525,20120525,100.4,1,55,0
123693865,F,20121126,20130224,241.7,2,166,0
8071713,M,20120614,20120827,1051.16,7,1340,0
117306258,unknown,20120603,20121012,172.48,2,50,0
120576205,unknown,20120821,20120823,203.8,2,0,0
130674293,M,20130228,20130328,334.16,2,325,0
113756486,M,20120307,20130228,1302.01,9,965,0
114513496,M,20120402,20130308,504.58,5,332,0
117354447,M,20120605,20120605,555.4,2,355,0
114486843,M,20120309,20130311,457.3,4,150,0
656802,F,20120430,20130312,1572.67,15,795,0
117820827,unknown,20121004,20130312,432.6,4,255,0
55800257,M,20120207,20121230,1619,13,700,0
115569844,unknown,20120406,20120430,189.05,2,85,0
122220605,unknown,20120924,20130324,3502.24,19,2820,0
127096943,M,20121216,20130327,413.3,3,275,0
129038046,F,20130118,20130118,788,1,894,0
9500863,F,20120128,20120504,1465.21,7,875,450
6703128,M,20120111,20130331,2527.87,17,381,381
117003588,unknown,20120524,20120524,79.8,1,70,0
126062759,M,20130204,20130318,2100,3,2100,0
9486706,M,20120108,20120209,204.4,3,110,0
115006262,unknown,20120320,20120320,3881,1,0,0
118607631,unknown,20130120,20130224,526.6,4,435,0
9542873,M,20120209,20120308,291.7,3,245,0
92798795,M,20120523,20120526,193.88,2,90,0
131737627,M,20130317,20130330,182,3,130,0
113816787,M,20120224,20130111,1300.37,10,689,0
118498435,M,20130216,20130216,93.6,1,72,0
117604121,unknown,20120614,20120614,100.8,1,85,0
23687083,F,20120229,20120924,224.89,2,230,0
125518034,M,20121125,20121227,268.88,2,225,0
62024168,M,20120107,20120821,458.6,4,5,5
116385603,M,20120503,20130319,4020.34,21,970,0
14760824,M,20130304,20130304,115.5,1,180,0
117769005,M,20120718,20130314,938.4,10,400,0
6723409,M,20120410,20130105,485.2,2,410,0
116595423,F,20120927,20121014,206.3,2,141,0
114977708,unknown,20120901,20120901,150,2,45,0
6579714,unknown,20120730,20120730,121.7,2,120,0
118774778,unknown,20120712,20130218,1641.05,12,1143,0
117632321,unknown,20120615,20120615,59,1,50,0
1853961,M,20120411,20130104,1074.12,11,1546,0
130877346,M,20130304,20130304,38.69,1,32,0
50378619,M,20120618,20120618,258.82,1,80,0
113803188,M,20120224,20120823,855.61,9,457,0
7973783,M,20120102,20130325,1559.62,12,1025,0
114445430,M,20120308,20120308,95.16,1,95,0
126118865,M,20121206,20121206,179.1,1,35,0
6490690,M,20121026,20121026,48,1,0,0
125588795,F,20121202,20130328,1230.91,7,1056,0
130425610,M,20130222,20130222,102.36,1,30,0
132196115,M,20130325,20130325,97.2,1,20,0
126126439,M,20121206,20121206,91.8,1,40,0
129551023,M,20130127,20130127,99,1,30,0
122792039,M,20121006,20130201,976.86,5,469,0
113231859,M,20121111,20130129,355.53,4,117,0
114912727,unknown,20121028,20121028,62.1,2,45,0
115149026,F,20120322,20120322,176,1,60,0
6769241,M,20121122,20121122,24.95,1,25,0
113257064,M,20120216,20130105,1304.9,9,790,0
130980348,M,20130306,20130306,190,1,0,0
118654541,M,20120710,20130326,1474.03,9,740,0
6540140,M,20120104,20130322,3789.29,45,170,170
63541285,M,20120101,20120312,236.6,4,30,0
130527015,M,20130225,20130326,436.4,2,215,0
85536174,M,20120106,20130115,228.7,2,75,0
85622917,F,20130120,20130121,490,2,410,0
11852032,M,20120905,20120905,104.9,1,25,0
130800108,M,20130302,20130302,111.6,1,85,0
121604313,unknown,20120914,20121119,618.4,4,422,0
35936056,F,20120729,20120729,303.9,1,645,0
131863395,M,20130319,20130319,170,1,0,0
86035463,M,20120108,20120108,114,1,40,0
117099421,M,20120610,20120610,90,1,100,0
114716361,unknown,20120313,20120313,195,1,70,0
6666762,M,20120410,20120410,100.2,1,54,0
69663550,M,20120213,20120316,1438.1,10,30,30
124498304,M,20121109,20130108,3246.08,5,2510,0
113971134,M,20120228,20120810,514.23,6,205,0
116923645,F,20120522,20130312,1354.62,11,765,0
117342510,unknown,20130204,20130204,101.2,1,40,0
123164583,unknown,20121014,20121014,58,1,0,0
69464896,M,20120207,20120822,306.3,3,5,5
7429244,M,20120306,20120306,202.6,1,145,0
132162324,M,20130327,20130328,197.25,2,120,0
126130608,M,20121206,20121206,104.6,1,10,0
121642647,M,20120913,20120913,242.6,1,200,0
37097157,F,20120218,20130309,758.12,8,1105,0
85262831,M,20120221,20120415,195,2,135,0
128533174,M,20130108,20130308,394.83,3,215,0
131694060,M,20130330,20130330,981.9,2,825,0
5177129,M,20120606,20130327,491.88,4,260,0
12591747,F,20130325,20130325,248,1,10,0
116723069,unknown,20120513,20130225,1739.68,8,1540,0
5942800,M,20120309,20130324,12483.52,22,10345,0
114533565,M,20120310,20120413,350.6,4,145,0
23689953,M,20120208,20121125,792.3,8,480,0
116524806,F,20120521,20130318,2229.51,26,1812,0
85219085,M,20120229,20130120,795.49,7,390,0
122721388,M,20121005,20130330,663.17,6,330,0
88111559,M,20120117,20120806,205.4,2,110,0
116858219,unknown,20120526,20120526,121.8,1,110,0
118219274,unknown,20120703,20121101,437.11,3,50,0
9200197,M,20120215,20120215,108.6,1,170,0
91194064,M,20120214,20120214,101,1,65,0
85113173,M,20120109,20120405,390.13,5,2,0
117877873,M,20120626,20120626,154,1,100,0
113310512,M,20120216,20120317,286.2,5,120,0
127782915,M,20121225,20130206,438.5,3,140,0
129526742,M,20130127,20130127,404.39,1,390,0
7587973,M,20120216,20130224,1834.43,15,805,0
8875935,M,20120515,20120515,100,1,5,0
130318699,M,20130220,20130220,218.6,2,25,0
88021242,F,20120118,20130310,1008.81,9,319,0
115670423,M,20121213,20130310,777.4,8,290,0
7314037,M,20121117,20121126,263.76,2,240,0
124163309,unknown,20121103,20130206,459.74,4,248,0
120084369,F,20120817,20130329,2349.17,16,1163,0
116088241,F,20120423,20121215,1481.98,15,664,0
116747606,M,20130209,20130209,458,2,80,0
92788990,M,20120730,20121129,864.48,7,285,0
118861200,M,20130305,20130327,251,3,120,0
88047881,M,20120117,20120117,87,1,20,0
8879925,M,20120217,20121011,529.5,5,387,0
125999870,unknown,20121204,20121204,199,1,0,0
114182886,M,20121031,20130105,812.56,2,640,0
118652161,unknown,20120710,20120710,88.8,1,0,0
121227298,unknown,20120904,20130328,4026.71,19,2230,0
503356,F,20120503,20130308,1099.79,12,1090,0
117566184,M,20120613,20121124,1187.7,4,1002,0
126847734,M,20121212,20130124,918.3,7,124,11
124906665,unknown,20121114,20121210,180.8,2,165,0
6920566,M,20120213,20130301,1023.28,6,645,0
129553692,M,20130127,20130127,406.1,1,265,0
120723929,unknown,20120824,20130308,961.2,4,85,0
1650314,M,20120106,20130331,1151.64,13,760,0
5821095,F,20120107,20130203,3591.87,27,1195,1195
6378360,M,20120513,20130122,1637.14,13,865,0
6227697,F,20120924,20120924,100.63,1,120,0
8079320,M,20120228,20130311,3419.58,24,1805,0
85634662,M,20120106,20120106,415.1,3,135,0
120033825,M,20120808,20120808,166.41,1,95,0
118199834,unknown,20120702,20121023,542.33,7,175,0
1652537,F,20120306,20120607,920.9,5,3890,15
5749353,F,20120105,20120912,1599.63,9,233,233
119070973,unknown,20120901,20130323,1279.89,6,347,0
120552962,M,20120820,20120913,296.63,3,101,0
128468293,M,20130106,20130320,210.1,3,115,0
125941140,M,20121218,20121218,145,1,155,0
117922266,unknown,20120701,20120714,117.5,2,48,0
119408761,unknown,20120726,20120726,3,2,0,0
84938997,M,20120108,20120630,1065.16,12,605,0
120278330,unknown,20120814,20130117,105,2,60,0
124568321,M,20121110,20130326,265.73,5,55,55
85418689,M,20120215,20120215,99.7,1,26,0
7971082,F,20120509,20120705,201.54,2,303,0
84461092,F,20120912,20121205,368.26,3,189,0
6710979,M,20120626,20121125,329.15,3,282,0
641926,M,20120212,20120908,1162.88,9,1104,0
121524545,unknown,20120910,20120910,96,1,90,0
117396370,F,20120607,20120805,1355,2,1345,0
132203898,M,20130325,20130325,394.86,2,145,0
84996999,M,20120104,20120520,189.89,2,50,50
121686006,unknown,20120928,20130323,356.1,3,315,0
116244151,unknown,20120428,20120626,575.8,4,349,0
196484,M,20121022,20121022,198,1,290,0
114709736,unknown,20120314,20120314,832.3,1,460,0
115475955,unknown,20120707,20120707,438,1,0,0
132010546,M,20130321,20130321,134,1,32,0
116857590,M,20120518,20120518,376.72,1,140,0
50247570,M,20120101,20130301,1457.83,9,772,0
34220593,F,20121001,20121001,66.9,1,40,0
121541399,M,20121024,20130201,722.2,6,390,0
128565043,M,20130221,20130221,144.34,2,155,0
8124845,F,20120727,20130223,1144.18,5,555,0
115750455,unknown,20120414,20120620,655.11,4,210,0
115711682,M,20120729,20130107,526.3,5,130,0
120841998,unknown,20120827,20120827,94.98,1,95,0
63676650,M,20120331,20130301,623.15,9,375,0
6933838,unknown,20120626,20130315,1010.14,9,882,0
129855578,M,20130203,20130219,550.78,5,117,0
84568648,M,20120111,20120113,362,2,230,0
113167337,M,20120214,20120214,117.4,2,115,0
120576966,F,20120821,20120821,65.5,1,25,0
120083882,unknown,20120829,20120829,149,2,100,0
73407611,M,20120202,20120202,298.7,1,5,5
127747680,M,20130128,20130128,246,1,150,0
63695669,M,20120320,20121118,660.69,5,235,0
6615591,M,20120120,20130108,125.15,2,143,60
119920633,F,20120918,20130224,422.29,5,113,0
128292355,M,20130102,20130102,216.3,1,70,0
12979675,F,20120211,20121227,2780.89,13,1482,0
73777990,M,20120609,20121226,225.7,2,315,0
12543295,F,20130113,20130113,191.56,1,437,0
7496325,F,20120206,20130328,3944.7,41,1519,1519
121635531,unknown,20120913,20120919,283.1,2,85,0
7451417,M,20121028,20130303,209.61,3,135,0
55811689,M,20120713,20130316,535.48,4,660,0
115651646,F,20120503,20120620,219,2,70,0
117937613,F,20120625,20120731,117.71,3,75,0
612709,F,20120130,20130116,764.57,7,766,0
91184249,M,20120221,20120324,334.85,6,84,84
129251075,M,20130122,20130321,2720.06,5,1114,0
117644285,M,20120730,20130320,1415.94,10,735,0
8295253,M,20130227,20130227,83.9,1,70,0
91309238,M,20120205,20130225,1638.6,8,790,0
128312994,M,20130324,20130331,430,2,10,0
6027696,M,20120807,20130208,757.53,6,132,132
116353853,M,20120502,20130218,1980.56,14,1165,0
130616411,M,20130226,20130226,149,1,145,0
14835534,F,20120510,20121008,702.1,7,509,0
5850760,M,20130327,20130327,74,1,270,0
49905614,M,20120115,20130225,1975.23,12,1440,25
131719185,M,20130316,20130316,121.2,1,45,0
123010896,M,20121011,20121011,177,2,95,0
85153611,M,20120116,20120116,198.9,2,440,0
119189250,unknown,20120720,20130222,668.05,5,520,0
6045219,M,20120217,20130328,8913.03,36,6780,0
10198587,M,20130224,20130224,121.1,1,55,0
113494966,M,20120412,20120519,334.42,4,15,0
114984474,M,20120318,20120609,367.5,4,230,0
114456240,M,20120309,20120725,185.53,3,90,0
116269221,unknown,20120616,20130301,2077.5,13,1315,0
2977294,F,20120222,20120331,615.22,3,105,100
129889232,M,20130203,20130310,1183.96,3,180,0
8917445,M,20120116,20120529,5799.9,17,1805,0
117374664,unknown,20120716,20121224,266.58,2,190,0
126852248,M,20121212,20130131,625.06,5,415,0
114837098,unknown,20120315,20120315,85.58,1,60,0
5299671,M,20121121,20121121,0,1,0,0
122941115,M,20121009,20130306,348.7,3,190,0
114976121,unknown,20120318,20130318,4528.71,30,685,685
114586501,M,20120311,20121011,160.2,4,70,0
120340760,M,20120815,20130331,463.8,6,218,12
8263101,M,20120107,20130328,10559.78,26,1128,1128
119839512,unknown,20120806,20120806,311.59,2,170,0
84405587,F,20120218,20130126,466.05,4,400,0
7609344,M,20120101,20120101,130,4,0,0
7900397,M,20120215,20120219,814.6,7,330,0
122362651,unknown,20130305,20130305,203.9,1,95,0
119491885,unknown,20120728,20120728,100.26,1,45,0
120785471,unknown,20120825,20130325,231.9,2,145,0
11915791,F,20120929,20130225,990.59,10,681,0
9655203,F,20120106,20130228,2893.6,10,1265,0
123026931,unknown,20130131,20130131,452,1,540,0
87025813,M,20120112,20120112,40.8,1,0,0
116751410,F,20120515,20120713,290.34,4,135,0
116277412,M,20120429,20120731,313,2,95,0
124647447,unknown,20121111,20121111,393.7,1,400,0
31809374,M,20130320,20130320,103.2,1,385,0
132417613,unknown,20130329,20130329,110.98,1,65,0
117879841,unknown,20120623,20120819,295.3,3,75,0
132360637,F,20130329,20130329,277,1,90,0
118931797,F,20120716,20121014,495.62,6,302,11
27406,M,20120502,20120710,790.3,5,605,0
85349395,M,20120112,20120112,816,20,0,0
85011480,F,20120102,20130326,13208.67,100,292,292
121819246,unknown,20120916,20121021,161,2,15,0
116822400,F,20120517,20130326,4356.56,35,2128,640
8214139,F,20120106,20130326,1213.24,12,413,413
86052503,M,20120701,20130223,1396.4,7,740,0
125847191,unknown,20121201,20121201,80,1,0,0
122780943,unknown,20130226,20130226,179,1,20,0
116892856,M,20121202,20121202,139,1,135,0
8137,M,20121125,20121125,49.8,1,324,0
121586180,unknown,20120912,20120912,291.9,1,175,0
114966338,unknown,20120701,20130124,775.5,7,510,0
86060725,M,20120111,20120111,85.01,1,35,0
113425855,M,20120307,20130326,1466.49,11,415,0
117356556,unknown,20120605,20130310,964.34,6,706,0
128660515,F,20130115,20130115,188,1,140,0
117601082,F,20120614,20120614,130.7,1,110,0
1824675,M,20120913,20120913,116.3,1,205,0
117297682,unknown,20130123,20130123,499,1,42,0
1750151,M,20120131,20130321,1205.24,13,1059,0
130201670,M,20130217,20130315,1370.7,2,0,0
3024207,M,20120117,20130325,1840.92,17,998,600
25108032,M,20121027,20121027,151.2,1,390,0
131986789,M,20130321,20130321,119.2,1,80,0
123190855,unknown,20121018,20130314,1318.28,8,895,0
118846271,F,20120714,20130321,1087.29,10,540,0
115264331,M,20120326,20120326,85.8,1,70,0
119199613,unknown,20120720,20130327,1056.52,6,432,0
50399311,F,20120225,20130311,2772.26,18,1253,768
119529654,unknown,20120728,20120728,398,1,0,0
113523865,M,20120219,20120219,214.4,2,0,0
6458687,M,20130326,20130326,180,1,190,44
55745635,M,20120623,20120623,54.6,1,65,0
117095743,M,20120527,20120808,165.56,2,30,0
14889492,M,20120328,20130218,811.5,8,410,0
5068458,M,20120108,20130102,1030.98,12,658,0
127426532,F,20121228,20130124,201.1,2,75,0
125906239,M,20121202,20121202,39.9,1,35,0
128223601,M,20130124,20130124,178,1,70,0
14916858,M,20120110,20130226,1335.29,12,1078,0
85430494,F,20120106,20130126,1559.78,14,800,0
12845,M,20120831,20121206,399.7,5,390,0
118923657,unknown,20120806,20130330,938.9,7,630,0
42405306,M,20121208,20121228,3740.6,22,1210,0
116804868,M,20120516,20120516,122.3,1,50,0
132257486,M,20130326,20130326,173,1,0,0
129685624,M,20130130,20130130,88,1,20,0
116492025,M,20120705,20120705,230.7,1,95,0
116606209,M,20120509,20120901,1684.17,17,1107,0
115580762,unknown,20120407,20120424,220.9,2,120,0
130223864,F,20130218,20130218,176.7,1,97,0
6699656,M,20120613,20130326,460.2,4,190,0
116365532,unknown,20120502,20120502,199,1,90,0
84873680,F,20120127,20120131,243.3,2,115,0
50298751,M,20120519,20130301,2644.96,18,291,291
8888499,F,20120115,20130202,702.77,5,2139,60
124718797,M,20121111,20130221,558,4,335,0
117892750,unknown,20120624,20121025,470,2,72,0
120164424,M,20120811,20130301,321.1,2,190,0
120475346,M,20120818,20120818,97.9,1,30,0
114178788,M,20120402,20120420,255.31,3,220,0
121720546,M,20120914,20130312,1993.88,6,219,219
131478853,M,20130312,20130312,142.8,1,120,0
116904246,M,20120724,20120724,354.56,4,241,0
129247396,M,20130122,20130122,481.94,1,0,0
121547464,M,20120911,20120911,115,1,115,0
54154222,M,20120217,20120322,466.1,4,165,165
122256785,M,20120924,20130311,2671.8,10,1605,97
8012355,F,20120507,20130325,838,7,410,410
116526001,M,20120509,20120509,122.9,2,30,0
130107303,unknown,20130213,20130213,22,1,0,0
128872938,M,20130115,20130115,268.6,1,195,0
116596743,unknown,20120509,20130320,1101.08,7,320,0
14825573,M,20120130,20130310,2010.14,23,1208,0
118594914,M,20120711,20130202,2691.41,14,1840,0
6759390,M,20120225,20130331,4074.41,34,1454,1454
124237388,unknown,20121104,20121104,156,1,0,0
120957082,M,20120829,20121015,845.17,3,485,0
114002439,M,20120303,20120917,265.64,3,90,0
128391062,M,20130106,20130106,100.3,1,35,0
125727008,M,20121128,20121128,177,1,120,0
23722706,M,20120727,20120727,89.1,1,10,0
117468070,unknown,20120811,20121022,517,4,225,0
116132588,M,20120424,20130317,1850.88,20,869,0
116425655,F,20120619,20120619,96.4,1,80,0
122192693,M,20120923,20120923,91.5,1,105,0
62529379,M,20120130,20120130,459.8,1,0,0
6843002,M,20120102,20130325,2776.63,16,781,781
119684188,unknown,20120928,20120928,203.2,2,25,0
63671630,M,20120813,20130306,333.3,2,359,0
130315483,unknown,20130220,20130220,214,2,0,0
121404757,M,20120908,20130222,2250.95,11,1420,0
91127991,F,20120220,20120319,318,4,55,0
119200074,unknown,20120822,20130104,521.9,5,356,0
8928315,F,20130204,20130204,123.21,2,236,0
114351642,M,20120307,20130218,413.6,4,185,0
131043222,M,20130307,20130307,399.89,2,161,0
114836126,unknown,20120320,20130313,823.3,4,725,0
808297,F,20121222,20121222,54.6,1,43,0
130191585,M,20130217,20130217,399,1,340,0
11881687,F,20120212,20130329,5815.3,10,740,0
1601734,M,20121224,20121224,93.4,1,0,0
118048305,M,20120709,20120709,179,2,0,0
123903469,unknown,20121029,20121029,86.92,1,55,0
23825912,M,20120112,20120405,213.05,3,2,0
69588476,M,20120207,20120827,271.4,2,5,5
116254772,M,20120612,20130218,390.37,4,97,0
123579555,M,20121022,20121022,96.2,1,35,0
132407900,M,20130329,20130329,151.98,1,90,0
51709970,M,20120217,20120322,352.1,4,65,65
121927926,M,20121203,20121203,116.2,1,50,0
6256511,M,20120201,20130320,2788.1,18,596,596
91230174,M,20120203,20120312,311,4,130,0
49840309,unknown,20121012,20130205,982.1,5,743,0
50110155,F,20120906,20130329,640.84,6,693,0
130362975,F,20130314,20130326,309.1,2,240,0
129926510,M,20130204,20130204,213.2,1,180,0
127250319,unknown,20121219,20121219,144.4,1,0,0
8794007,F,20120221,20130221,1285.7,10,435,435
129883182,M,20130203,20130203,119.86,1,75,0
88141220,M,20120119,20120928,621,2,485,0
118401605,unknown,20120706,20130324,772.4,5,379,64
125217272,unknown,20121120,20130109,627.8,4,430,0
125289741,unknown,20121121,20130118,1189.3,8,350,0
84639469,M,20120220,20121204,465.6,6,845,0
120216365,unknown,20120812,20130317,288.9,4,165,0
130239154,M,20130218,20130218,162.18,1,60,0
84622483,F,20120305,20120724,331.48,4,345,0
126749462,M,20121211,20130107,1095,2,949,0
84705609,M,20120107,20130329,2686.02,21,584,584
118766224,M,20121109,20121109,52,1,10,0
114772591,M,20120319,20120319,87.15,1,0,0
41819,M,20120309,20120309,128,1,125,0
122790921,unknown,20121011,20130326,996.1,6,376,0
63404260,M,20120423,20120628,212.18,3,105,0
117709289,M,20120618,20120730,209.26,2,135,0
85642885,M,20120108,20120108,80.54,2,45,0
8465660,M,20121215,20121215,222.5,1,90,0
119768742,unknown,20120802,20121222,409.9,5,215,0
7409020,M,20120511,20121203,2442.97,5,860,0
113605166,M,20120221,20130329,2157.5,16,983,135
92921414,F,20120312,20121212,677.29,6,274,60
442007,M,20121012,20121012,185,1,1012,0
84929267,F,20120405,20130324,3521.44,30,321,321
121507299,F,20121212,20121212,112,1,65,0
125630612,M,20121128,20121128,103.5,1,65,0
128825924,M,20130114,20130114,93,1,0,0
118033378,unknown,20120628,20121101,217.3,2,85,0
117475978,unknown,20120615,20121116,244.9,4,120,0
553442,M,20120315,20130130,4183.28,22,2475,50
50268276,M,20120107,20120609,283.3,3,155,0
122244685,F,20120926,20120926,347.57,2,170,0
123591977,unknown,20121126,20121126,102.1,1,100,0
126941581,unknown,20121213,20121213,128,1,120,0
8467989,F,20120130,20130228,1070.28,11,2000,0
14876817,M,20120311,20130213,1695.77,13,1104,0
1949671,M,20120120,20130330,3309.48,40,1127,1127
127726651,M,20130330,20130330,338.78,2,310,0
119981696,M,20120807,20120807,123,1,100,0
120393613,M,20120816,20120816,82.19,1,35,0
127792490,unknown,20121225,20130319,1271.48,5,595,0
2197242,F,20120423,20130319,568.7,4,481,0
129609144,M,20130128,20130215,203.2,2,200,0
128008367,M,20121228,20130218,683.04,7,340,0
116997267,M,20120901,20120901,117.26,1,55,0
132053570,M,20130322,20130322,216.3,1,135,0
126163742,M,20121207,20121207,74.54,1,50,0
113690223,M,20130305,20130306,4465,2,705,0
10911300,M,20120301,20120321,272.89,3,0,0
84402205,M,20120115,20130305,2531.13,21,287,287
88095270,M,20120117,20130202,2549.55,14,1535,0
119101647,M,20120930,20121230,750,8,345,0
6223943,M,20120528,20130329,6491.44,20,40,40
132383676,M,20130329,20130329,49,1,0,0
85624947,M,20120108,20120108,81,2,90,0
118489634,M,20121207,20121207,101.6,1,95,0
120388809,F,20120816,20130122,406.4,3,109,0
120856802,unknown,20120827,20120827,570.6,2,20,0
73772652,M,20120105,20130305,9413.29,39,6366,1
85075050,M,20120229,20130305,781.82,8,609,0
123343650,M,20121230,20121230,121.76,1,70,0
127287033,M,20121219,20121219,213.5,1,150,0
114886227,unknown,20120315,20120430,726.3,4,310,0
130220534,M,20130217,20130217,119.76,1,0,0
6952336,F,20120313,20130308,1714.4,13,729,0
7398773,M,20120101,20120913,1850.97,12,383,383
63408132,F,20120203,20120831,537.6,7,325,0
128430462,unknown,20130105,20130105,239,1,0,0
36123629,M,20130318,20130318,175,1,160,0
116660436,unknown,20120511,20130317,3748.84,8,617,0
131369850,M,20130313,20130318,228.9,3,175,0
129672834,M,20130129,20130129,425,1,245,0
7833892,M,20120307,20130113,2122.46,4,820,0
127867434,M,20121226,20130118,875.66,3,595,0
117951976,M,20120625,20120625,99,1,50,0
120551010,unknown,20120820,20121010,271.8,4,105,0
121884109,unknown,20120921,20120921,64.56,1,30,0
91077446,M,20120130,20120130,120.6,1,150,0
672145,M,20120111,20120626,1123.76,10,305,305
6001125,F,20120203,20130327,898.27,5,470,0
118937269,M,20120716,20120716,95.88,2,65,0
123897390,unknown,20121030,20121030,100.1,1,0,0
85544710,M,20120101,20120101,59.7,1,10,0
5179971,M,20120110,20130314,1067.32,8,360,0
8368306,M,20120326,20120326,136.8,1,55,0
113180210,M,20120214,20121212,1695.79,11,937,0
69539053,M,20120203,20120305,488.22,4,95,95
131557963,M,20130313,20130313,154.96,1,85,0
128903494,M,20130115,20130318,579.2,7,302,0
116666967,unknown,20120511,20130110,338.95,4,225,0
1937613,M,20120111,20130101,1216.74,7,942,0
129705678,unknown,20130130,20130130,142.2,1,0,0
128902721,M,20130115,20130115,439,1,330,0
113468051,M,20120218,20130119,318,2,330,0
116235060,M,20121228,20130310,404.55,2,216,63
7271279,M,20120119,20130226,1443.2,6,487,0
114637630,F,20120312,20120413,5210.83,8,132,132
116605430,M,20120911,20121226,89.3,2,60,0
119463464,F,20120727,20130312,6025.71,16,3423,0
74234143,M,20120107,20130323,4255.19,30,2650,0
9209143,F,20120818,20130214,1297.7,7,287,0
7355555,F,20120607,20120817,358.48,3,240,0
127414905,M,20121221,20130327,356.07,3,210,0
119153589,F,20120719,20130327,1948.17,13,536,536
119055219,unknown,20120718,20120718,199.7,1,140,0
23645182,M,20120108,20130322,1919.7,18,1291,1291
120884023,M,20120828,20130326,889.68,5,685,0
120887813,M,20120828,20120828,97.9,1,30,0
131852368,M,20130318,20130318,102.6,1,70,0
114366616,M,20120307,20121102,3307.9,5,1575,0
74172133,F,20120201,20130324,2287.85,28,1736,0
125251896,M,20121120,20121120,87.4,1,0,0
40903,F,20120331,20130318,1081,7,940,0
87998598,M,20120112,20130108,623.8,2,530,0
8242391,F,20120621,20120719,549.15,5,275,0
14739451,M,20120406,20120406,158.3,2,188,188
121912712,M,20120918,20120918,179.8,2,110,0
115725467,unknown,20120412,20121210,1151.88,11,815,0
85596465,F,20120106,20121227,1099.64,5,400,0
123685965,unknown,20121024,20121024,93.6,1,20,0
91260207,M,20120204,20121104,151,2,42,42
72528023,M,20120202,20120202,92.3,2,30,30
124311426,unknown,20121106,20121128,344.44,3,150,0
5065154,F,20120201,20130305,1503.59,12,1695,0
127081348,M,20121216,20121216,102.2,1,25,0
116995161,F,20121223,20121223,235.61,1,235,0
122616978,unknown,20121002,20130316,1132.86,8,660,0
120962400,M,20121015,20130312,470,3,370,0
125248938,M,20121124,20121130,766.9,2,470,0
5118303,M,20120325,20130122,1948.3,15,1195,0
85250929,M,20120221,20120731,404.25,6,354,1
130594850,M,20130227,20130227,192.3,2,155,0
2738365,F,20120116,20130123,2430.07,15,1094,0
130715641,M,20130228,20130228,92.08,1,13,0
62471916,M,20120120,20120120,96.31,1,70,70
126827870,M,20130110,20130110,77.9,1,44,0
118742509,unknown,20130106,20130326,798.1,6,275,0
5976088,M,20120318,20120515,458,2,260,0
117925920,unknown,20121111,20130226,513.5,4,105,0
91128181,M,20120202,20120202,85.1,1,40,0
126753166,F,20121217,20121221,180,2,220,0
118558650,unknown,20120709,20121231,874.8,6,275,0
127755616,M,20121225,20121225,185.18,2,130,0
124031284,M,20121031,20130327,1655.48,8,760,0
7166090,unknown,20120224,20130115,603.1,5,255,0
127741001,M,20121225,20130220,561.26,3,325,0
120726732,unknown,20121118,20130303,325.6,3,260,0
117688908,M,20120619,20130330,621.32,5,327,0
115826370,M,20120415,20120415,104.8,1,30,0
128444142,unknown,20130106,20130106,119.7,1,115,0
8920718,F,20120215,20120215,83.4,1,25,0
14862606,F,20120531,20120531,65.6,1,352,0
8101833,M,20120821,20120821,69,1,120,0
121945577,M,20121124,20130115,559.66,4,260,0
8392635,F,20120902,20130222,703.34,4,300,0
126234988,M,20121208,20121208,130.7,1,50,0
85395061,F,20120417,20130309,1577.8,9,1517,0
120823112,M,20130127,20130127,796,1,2,0
119519906,M,20120728,20120728,42.4,1,12,0
116329629,unknown,20120524,20130318,1975.64,18,935,0
8716304,M,20120119,20130225,1268.9,8,2250,0
63663082,M,20120407,20120422,175.22,2,20,0
113852992,M,20120225,20120802,426.1,3,190,0
91209659,F,20120203,20121015,2124.1,7,1150,0
42399407,F,20120106,20130217,2420.91,21,1545,800
128513079,M,20130107,20130107,300,1,277,0
8215781,F,20120104,20130227,2866.94,20,1435,0
6922124,F,20120202,20130126,965.2,3,367,367
49816552,M,20120316,20120316,169,1,558,0
128544586,unknown,20130108,20130108,12,1,0,0
50294647,M,20120321,20121005,1132.14,13,475,0
6731795,M,20120616,20130330,464.2,5,362,0
6345696,M,20120612,20120709,184.4,2,0,0
115810691,F,20120414,20120414,106,1,60,0
6908544,F,20120328,20130315,326.07,4,120,0
123222876,unknown,20121015,20121024,191.5,2,95,0
8032205,M,20120109,20120109,76,1,355,0
121515997,M,20120910,20130115,213.73,2,170,0
125555343,M,20121126,20121126,69.5,1,35,0
446499,F,20120128,20130323,5821.85,25,1345,300
42481984,M,20120103,20130118,3965.1,23,3640,3640
1661289,M,20120102,20130326,3356.43,20,3072,1955
130611113,F,20130227,20130320,330.2,3,125,0
120364150,M,20120816,20120816,73.3,1,50,0
126305595,M,20121215,20121215,161.69,1,80,0
130590282,M,20130227,20130227,495.1,1,275,0
115638869,unknown,20120409,20130319,4325.92,16,1082,0
5604964,M,20120108,20120410,188,2,577,0
125151202,unknown,20121119,20121119,36.2,1,35,0
117281070,unknown,20120602,20120602,9,1,0,0
118095908,M,20120630,20120709,195.76,4,95,0
55766676,F,20120129,20121119,635.63,2,810,0
118662356,unknown,20120711,20130216,1288.59,8,670,0
7503597,M,20120720,20130330,483.5,3,508,0
124223096,unknown,20121104,20121229,194.3,2,100,0
